doc_id,source_id,paragraph_id,subject,date,model,source,target,relation,evidence,confidence
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Prime Minister Ikeda,Liberal-Democratic party,EVENT_PARTICIPANT,Faces growing difficulty in maintaining unified support of the ruling party,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Khrushchev,new party program,OTHER_RELATED,Probably working on new party program to be presented at 22nd party congress,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Hammarskjold,Kasavubu,COMMUNICATION,Hammarskjold told a group of Western representatives on 8 April that Kasavubu's recent letter...,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,UAR,Sudan,REQUEST,"A Sudanese official, answering the UAR ambassador's request...",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Sukarno,Chen Yi,EVENT_PARTICIPANT,"Following recent talks with Chinese Communist Foreign Minister Chen Yi, Indonesian President Sukarno stated...",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Sukarno,US,EVENT_PARTICIPANT,Sukarno stated that his visit to the US on 24-25 April will have a 'profound effect' on Peiping's relations...,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Botelho Moniz,President Thomaz,REQUEST,Moniz repeated to President Thomaz the demands he made on 28-29 March.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Botelho Moniz,Premier Salazar,OPPOSITION,Moniz will send an ultimatum to Thomaz that unless he pushes Salazar aside.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Khrushchev,Soviet Union,AFFILIATION,Khrushchev is the Premier of the Soviet Union.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ikeda,Liberal-Democratic party,AFFILIATION,Ikeda faces growing difficulty in maintaining unified support of the ruling Liberal-Democratic party.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ichiro Kono,Liberal-Democratic party,AFFILIATION,Faction leader Ichiro Kono is visiting New York and Washington.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,ent_0,ent_2,AFFILIATION,President Ayub has postponed his plans to visit Australia.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,ent_3,ent_4,AFFILIATION,most top leaders of the Guatemalan Labor (Communist) party are back in the country.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,ent_4,ent_3,OPPOSITION,the Communists' most powerful political adversary.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,ent_5,ent_6,COMMUNICATION,"Ecuadorean Foreign Minister Chiriboga, in a note to Cuba.",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,ent_9,ent_8,CLAIM_TARGET,"General Phoumi, despite his recent allusions to the need for a political settlement of the Laotian crisis.",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Gromyko,Ambassador Thompson,COMMUNICATION,"In a 10 April conversation with Ambassador Thompson, Gromyko repeated the line...",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,French Foreign Ministry,Souvanna Phouma,SUPPORT,"France favors doing this through a unilateral declaration, as advocated by Souvanna Phouma...",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Moniz,President Thomaz,REQUEST,Moniz on 5 April for extensive policy changes.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Moniz,Thomaz,OPPOSITION,"Moniz, however, is not optimistic of action from Thomaz.",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Salazar,Thomaz,AFFILIATION,"Thomaz, who was hand-picked by Salazar as party candidate.",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Marcello Caetano,Salazar,MENTIONS,"Marcello Caetano, former minister of the presidency, is mentioned as a successor to Salazar.",0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Antonio Pinto Barbosa,Salazar,MENTIONS,as is Finance Minister Antonio Pinto Barbosa.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ikeda,Liberal-Democratic Party (LDP),EVENT_PARTICIPANT,Ikeda has hoped since coming to power last July to avoid controversial issues.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Liberal-Democratic Party (LDP),China question,CLAIM_TARGET,A Liberal-Democratic party (LDP) official has called the China question 'perhaps the most critical problem facing Ikeda.',0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ikeda,Japan,AFFILIATION,Ikeda's ability to negotiate a compromise satisfactory to the US.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Eisaku Sato,Ikeda,OPPOSITION,Sato believes he himself has the best chance to take Ikeda's place.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Takeo Miki,Ikeda,OPPOSITION,Miki will not participate unless Ikeda gives 'serious attention' to the China question.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ichiro Kono,Ikeda,OPPOSITION,Kono has pledged to support Ikeda but may have ulterior motives.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ayub regime,Pakistan,OTHER_RELATED,The Ayub regime for some time has not displayed the energy of its early months.,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ayub,Pakistan,AFFILIATION,President of Pakistan,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ydigoras,Revolutionary party (PR),OPPOSITION,weakened the opposition Revolutionary party (PR),0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ydigoras,Communists,SUPPORT,indirectly benefit Communists,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Arbenz,Castro regime,AFFILIATION,honored guest of the Castro regime in Cuba,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Ecuadorean Government,Afro-Asian plan,SUPPORT,we can co-sponsor the Afro-Asian plan provided Mexico or some other important Latin American country subscribes to it,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Quadros,Brazil,AFFILIATION,President of Brazil,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Velasco,Ecuador,AFFILIATION,President of Ecuador,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,Chiriboga,Ecuador,OPPOSITION,threat to resign,0.7
2001980_CIA-RDP79T00975A005600360001-0,CIA-RDP79T00975A005600360001-0,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-11,gpt-4o-mini,UAR,Cuba,OPPOSITION,met with opposition from the UAR,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Sputnik XI,USSR,AFFILIATION,Soviets have successfully orbited and recovered a man from space in Sputnik XI.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Kong Le - Pathet Lao,GOVERNMENT,EVENT_PARTICIPANT,KONG LE - PATHET LAO Forces in Contact.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,UN,Congolese forces,EVENT_PARTICIPANT,Incidents between UN and Congolese forces likely.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,De Gaulle,France-Algeria,COMMUNICATION,De Gaulle takes firm line in press conference.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Cuba,Soviet arms cargo,SUPPORT,Further Soviet arms cargo arrives.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,General Phoumi,Muong Kassy operation,EVENT_PARTICIPANT,General Phoumi might be maneuvering to create a situation...,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Ambassador Brown,Muong Kassy operation,CLAIM_SPEAKER,"Ambassador Brown, noting the considerable government forces...",0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Bomboko,Dayal's return to Congo,CLAIM_SPEAKER,"Bomboko, who has been advocating moderation...",0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Dayal,Congo,AFFILIATION,Hammarskjold plans to send Dayal back to the Congo...,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Cabinda,Uprisings in Cabinda,EVENT_LOCATION,Western officials in Cabinda expect this Portuguese exclave...,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,ent_0,ent_1,COMMUNICATION,De Gaulle's remarks on Algeria,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,ent_4,ent_2,EVENT_PARTICIPANT,Nikolai Burdenko unloaded in the Cuban port of Mariel,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,ent_5,ent_6,MENTIONS,USIB has noted the following conclusions reached by its Special Berlin Subcommittee,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Boun Oum,Phoumi,OPPOSITION,a rift is developing between Premier Boun Oum and General Phoumi,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Phoumi,British ambassador,COMMUNICATION,Phoumi's recent approach to the British ambassador,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Sihanouk,President Kennedy,SUPPORT,warmly praised President Kennedy's objective,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Communists,Souvanna Phouma,CLAIM_TARGET,only the lawful government of Souvanna Phouma can call such a conference,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Gizenga,Mulele,AFFILIATION,"Gizenga and his representative in Cairo, Pierre Mulele, are continuing their efforts.",0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Mulele,Stanleyville,EVENT_PARTICIPANT,Mulele is worried that his influence in Stanleyville is waning.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Mobutu,Gizenga,NEGOTIATION,"Mobutu's journey to northern Congo, allegedly to negotiate with Gizenga's military aides.",0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Tshombé,UN,OPPOSITION,Tshombé is continuing his harassment of UN officials.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,UN,Kabalo,EVENT_LOCATION,The UN was in 'complete control' of the town.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Angola People's Union,Cabinda,EVENT_PARTICIPANT,"believed responsible for organizing the recent clashes in Angola, probably also is planning uprisings in Cabinda.",0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Cabinda,Brazzaville,AFFILIATION,Close tribal ties exist between the natives of the exclave and those of the former French Congo.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,Luanda,event_0,EVENT_LOCATION,the situation would continue to get worse as long as insufficient forces were available to calm the population.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,USSR,event_2,EVENT_PARTICIPANT,"total Soviet sales in London of $35,600,000 worth of gold.",0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,ent_0,ent_1,SUPPORT,USSR is supplying Communist China with foreign exchange.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,ent_3,ent_0,OPPOSITION,The Bonn Foreign Ministry is convinced that the report was inspired by the Soviet Embassy.,0.7
2001981_CIA-RDP79T00975A005600370001-9,CIA-RDP79T00975A005600370001-9,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-12,gpt-4o-mini,ent_4,event_1,EVENT_PARTICIPANT,Ulbricht's public statement on proposals.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,King Savang,General Phoumi,EVENT_PARTICIPANT,Present thinking by King Savang and General Phoumi is to defer reorganization.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,General Phoumi,Luang Prabang,EVENT_LOCATION,Phoumi reportedly has ordered the two government battalions north of Muong Kassy to withdraw to Luang Prabang.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Watch Committee,Laos,EVENT_LOCATION,The Watch Committee at its meeting on 12 April reached the following conclusion concerning Laos.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Taieb Sabhani,Belgian Government,COMMUNICATION,told American officials on 10 April that the Belgian Government had been almost completely unresponsive,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Defense Minister Botelho Moniz,Prime Minister Salazar,REQUEST,plans of Defense Minister Botelho Moniz to force Prime Minister Salazar to change his present policies,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Taieb Sabhani,Foreign Minister Wigny,OPPOSITION,found Foreign Minister Wigny 'impossible',0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Khrushchev,Walter Lippmann,EVENT_PARTICIPANT,In his discussion with Walter Lippmann,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Khrushchev,German problem,MENTIONS,Khrushchev insisted that the German problem was 'overripe' for settlement.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Chiang Kai-shek,mainland China,CLAIM_TARGET,declared his intention to go it alone if need be rather than abandon the position that he intends to 'recover the mainland.',0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Prime Minister Qasim,Iraq Petroleum Company (IPC),OPPOSITION,"Qasim has deliberately deadlocked negotiations with the American, British-Dutch, and French-owned Iraq Petroleum Company (IPC)",0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Ghana,USSR,SUPPORT,"A 7,000-box shipment of small arms and ammunition is reliably reported to have been delivered to Ghana by the Soviet merchant vessel Dneproges.",0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Phoumi,Ambassador Brown,COMMUNICATION,Phoumi told Ambassador Brown on 11 April that the Laotians themselves could handle the governmental problem.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Phoumi,Souvanna Phouma,REQUEST,He said he was anxious to see Souvanna Phouma as early as possible.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,King Savang,Souvanna Phouma,OPPOSITION,King Savang continues to respond negatively to the proposal that he take personal charge of the government.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Diem government,Souvanna Phouma,OPPOSITION,The Diem government in South Vietnam is concerned over the prospect that Souvanna may resume the premiership.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Sarit,Laotian Government,COMMUNICATION,"Sarit told newsmen on 11 April, 'There is no cease-fire; the Laotian Government may go at any time.'",0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Sarit,Laotian coalition government,CLAIM_TARGET,He saw little hope for a successful neutral coalition government for Laos.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Soviet spokesman,Western powers,OPPOSITION,The USSR could not accept a cease-fire as a prerequisite for a conference.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Soviet charge,Americans,CLAIM_TARGET,"The 'Russians would unquestionably win in Laos, thanks to the stupid mistakes of Americans.'",0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Taieb Sabhani,Belgium,OPPOSITION,Belgium was blind to the fact that unless it modified its policy...,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Moniz,Salazar,REQUEST,"Moniz, if he moves, will probably press Salazar first for internal changes...",0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Mathias,Elbrick,COMMUNICATION,Portuguese Foreign Minister Mathias told Ambassador Elbrick...,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Gromyko,USSR,AFFILIATION,Gromyko proposed that the West could retain certain rights...,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,USSR,Western powers,OPPOSITION,the Western powers would reduce their troops in Berlin...,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Gromyko,East Germany,AGREEMENT,the USSR would sign a separate peace treaty with East Germany...,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Gromyko,Big Four,OPPOSITION,the 19 June proposal also dropped the provision for a guarantee of the interim status by the Big Four...,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Moscow,West Berlin,NEGOTIATION,Moscow returned to the interim agreement.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Soviet Union,East Germany,SUPPORT,The agreement would take account of declarations by the USSR and East Germany.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,US embassy,Warsaw,AFFILIATION,A US engineer who worked on the new US embassy in Warsaw.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Chiang Kai-shek,Chinese Nationalists,AFFILIATION,Chiang Kai-shek is obsessed with the idea of returning to the mainland.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,US administration,Chinese Nationalists,OPPOSITION,They blame the US administration for failing to take a strong stand.,0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p9,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,Qasim,IPC,NEGOTIATION,"During previous negotiations with the IPC, Qasim had already gained nearly all his original and most of his subsequent demands.",0.7
2001982_CIA-RDP79T00975A005600380001-8,CIA-RDP79T00975A005600380001-8,p9,CENTRAL INTELLIGENCE BULLETIN,1961-04-13,gpt-4o-mini,IPC,Iraq,AFFILIATION,IPC secured its concession in stages from 1925 to 1938.,0.7
