doc_id,source_id,paragraph_id,subject,date,model,local_id,label,type,location,description,confidence,node_key
2001975_CIA-RDP79T00975A005600290001-8,CIA-RDP79T00975A005600290001-8,p8,CENTRAL INTELLIGENCE BULLETIN,1961-03-01,gpt-4o-mini,event_1,Approach to Salazar,Communication,,General Beleza Ferraz approached Salazar regarding his resignation.,0.7,2001975_CIA-RDP79T00975A005600290001-8::p8::event_1
2001975_CIA-RDP79T00975A005600290001-8,CIA-RDP79T00975A005600290001-8,p8,CENTRAL INTELLIGENCE BULLETIN,1961-03-20,gpt-4o-mini,event_2,Cabinet remodeling postponed,PolicyAction,,The expected cabinet remodeling was postponed due to minister's departure.,0.7,2001975_CIA-RDP79T00975A005600290001-8::p8::event_2
2001975_CIA-RDP79T00975A005600290001-8,CIA-RDP79T00975A005600290001-8,p8,CENTRAL INTELLIGENCE BULLETIN,1961-04-01,gpt-4o-mini,event_3,Visit of French Foreign Minister,Travel,Lisbon,Scheduled visit of French Foreign Minister Couve de Murville to Lisbon.,0.7,2001975_CIA-RDP79T00975A005600290001-8::p8::event_3
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_0,Combined air-ground offensive in Laos,MilitaryAction,"Muong Kassy, Laos",Government troops launched an offensive aimed at recapturing Muong Kassy.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p0::event_0
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p0,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Soviet airlift operations,MilitaryAction,North Vietnam to Laos,Soviet airlift operations from North Vietnam into Laos continue to be scheduled.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p0::event_1
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p0,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Indian Communist party congress,Meeting,,Soviet presidium member Suslov to attend the congress.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p0::event_2
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p0,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_3,Rice-rubber barter agreement renewal,EconomicAction,Ceylon - Communist China,Annual rice-rubber barter agreement renewed.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p0::event_3
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p0,CENTRAL INTELLIGENCE BULLETIN,next week,gpt-4o-mini,event_4,Adenauer's visit,Travel,,Adenauer's party leaders urging him to show he can stand up to the Americans during his visit.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p0::event_4
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_0,International conference planning,Meeting,New Delhi,Discussion about the timing and location of an international conference regarding Laos.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p1::event_0
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_1,Demonstrations against UN,Demonstration,Congo,Civilian demonstrations against the UN occurred.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p1::event_1
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_2,Confrontation at Elisabethville airport,Violence,Elisabethville airport,A confrontation between UN and Katangan forces over control of the airport.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p1::event_2
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_3,Discussion in New York,Communication,New York,Hammarskjold discussed relations between the UN and the Leopoldville regime.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p1::event_3
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-11 to 1961-04-14,gpt-4o-mini,event_0,Adenauer's visit to Washington,Travel,Washington,Chancellor Adenauer's visit to discuss US foreign policy.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p2::event_0
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-07,gpt-4o-mini,event_1,Indian Communist party's sixth congress,Meeting,India,Congress attended by M. A. Suslov.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p2::event_1
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_2,Signing of rice-rubber barter agreement,EconomicAction,Colombo,Ceylon and Communist China signed the annual protocol for trade.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p2::event_2
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_0,Soviet broadcast,Communication,Vietnam,A Soviet broadcast contending that the conference should not be conditional on a cease-fire.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p3::event_0
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_1,General Phoumi's military operation,MilitaryAction,"Muong Kassy, Laos",A military operation planned by General Phoumi involving parachute and infantry battalions.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p3::event_1
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_2,Reception in Peiping,Meeting,Peiping,A reception where Vice Premier Lu Ting-yi expressed support for Soviet proposals.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p3::event_2
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_3,Pathet Lao broadcast,Communication,Laos,A broadcast by Souphannouvong welcoming Soviet initiatives.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p3::event_3
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_0,Soviet IL-14 flights to Phong Saly,Travel,Phong Saly,Soviet IL-14 aircraft flew to the Phong Saly area.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p4::event_0
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_1,North Vietnamese IL-14 flight to Xieng Khouang,Travel,Xieng Khouang,One North Vietnamese IL-14 flew to Xieng Khouang.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p4::event_1
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_2,Airlift of White and African units to Kongolo,MilitaryAction,Kongolo,White and African units were airlifted to Kongolo.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p4::event_2
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_3,Hammarskjold's statement on Indian troops,Communication,Kamina,Hammarskjold stated that Indian troops halted Tshombé's offensive.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p4::event_3
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_4,Adenauer's visit to the United States,Travel,United States,Adenauer views his trip as a means to enhance his prestige.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p4::event_4
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_0,Discussion on US defense policy,Meeting,,Adenauer discusses US defense policy and atomic weapons with the President.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p5::event_0
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p5,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Indian Communist Party Congress,Meeting,"Vijayawada, Andhra Pradesh",Upcoming national congress of the Indian Communist Party amidst factional struggles.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p5::event_1
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_0,Indo-Soviet Relations Deterioration,Communication,,Deterioration of relations between India and the Soviet Union due to Indian policies.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p6::event_0
2001976_CIA-RDP79T00975A005600310001-5,CIA-RDP79T00975A005600310001-5,p6,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Rice-Rubber Contract Negotiation,Negotiation,Colombo and Peiping,Negotiation of the yearly rice-rubber barter agreement between Ceylon and China.,0.7,2001976_CIA-RDP79T00975A005600310001-5::p6::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_0,Offensive by government forces,MilitaryAction,Muong Kassy,Initial phases of the offensive launched by government forces against Muong Kassy.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p0::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p0,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Negotiation readiness expressed,Negotiation,Vientiane,Laotian government spokesmen expressed readiness to negotiate with Souvanna Phouma and the Pathet Lao.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p0::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_2,Watch Committee meeting,Meeting,,The Watch Committee reached conclusions concerning Laos.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p0::event_2
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_0,Opposition to UN Troops,PolicyAction,Leopoldville,Congolese officials oppose the return of UN troops to Matadi.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p1::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-09,gpt-4o-mini,event_1,Presidential Elections in South Vietnam,Other,South Vietnam,"Presidential elections are set to take place, with potential for a coup.",0.7,2001977_CIA-RDP79T00975A005600320001-4::p1::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_2,Guerrilla Campaign by Viet Cong,Violence,South Vietnam,Viet Cong continue extensive guerrilla attacks as elections approach.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p1::event_2
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p1,CENTRAL INTELLIGENCE BULLETIN,1961-03-30,gpt-4o-mini,event_3,Disarmament Negotiations,Negotiation,Moscow,"Gromyko discusses disarmament with McCloy, indicating interest in negotiations.",0.7,2001977_CIA-RDP79T00975A005600320001-4::p1::event_3
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p2,CENTRAL INTELLIGENCE BULLETIN,1961-01-06,gpt-4o-mini,event_0,Financial Support to African Nationalists,EconomicAction,Africa,"UAR provided over $140,000 to nationalist leaders in Uganda, Kenya, and Rhodesia.",0.7,2001977_CIA-RDP79T00975A005600320001-4::p2::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p2,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Support for Ghanaian UN Resolution,PolicyAction,,UAR supports a Ghanaian resolution to sever relations with South Africa.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p2::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_2,Cuban Delegation in UN,Communication,UN,Cuban delegation passed up an opportunity to press charges against the US.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p2::event_2
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_3,General Phoumi's Arrival in Bangkok,Travel,Bangkok,General Phoumi plans to arrive in Bangkok to see Premier Sarit.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p2::event_3
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_0,Soviet airlift operations,MilitaryAction,"Xieng Khouang Province, Phong Saly Province",Soviet airlift into Laos continues with scheduled flights.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p3::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-04 to 1961-04-05,gpt-4o-mini,event_1,Chinese military transport aircraft arrival,MilitaryAction,"Hankow, China",Arrival of Chinese Communist military transport aircraft at Hankow.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p3::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_0,Belgium's notification to the UN,Communication,United Nations,Belgium notified the UN about compliance with a resolution regarding military personnel.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p4::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Tripartite conversations proposal,Meeting,,"Belgian Foreign Ministry proposed conversations among the UN, Belgium, and Congo.",0.7,2001977_CIA-RDP79T00975A005600320001-4::p4::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Gizenga's criticism of Mulele,Speech,,Gizenga criticized Mulele for not securing assistance.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p4::event_2
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_3,Kamitatu's trip to Stanleyville,Travel,Stanleyville,Kamitatu's trip to Stanleyville with unclear results.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p4::event_3
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_4,Red Cross shipment arrangement,PolicyAction,Orientale Province,Red Cross trying to arrange a shipment of relief supplies from bloc countries.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p4::event_4
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p5,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_0,Presidential elections in South Vietnam,Other,South Vietnam,The Diem government is holding presidential elections amidst internal dissidence.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p5::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p5,CENTRAL INTELLIGENCE BULLETIN,1961-03-29,gpt-4o-mini,event_1,Broadcast by Liberation News Agency,Communication,South Vietnam,Announcement of the reorganization of self-defense armed forces into the Liberation Army of South Vietnam.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p5::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_0,Insurgent Activity in Cuba,Violence,"Oriente Province, Cuba",Skirmishes between government forces and insurgent bands occurring almost daily.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p6::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_1,Nuclear Test Ban Conference,Meeting,Geneva,Conference where Gromyko maintained a pessimistic line regarding disarmament proposals.,0.7,2001977_CIA-RDP79T00975A005600320001-4::p6::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_0,Travel of Fidel Castro,Travel,Las Villas - Matanzas provincial border,Fidel Castro traveled to supervise operations against insurgents,0.7,2001977_CIA-RDP79T00975A005600320001-4::p7::event_0
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_1,Skirmishes with insurgents,Violence,Las Villas - Matanzas provincial border,Frequent skirmishes between government forces and insurgents,0.7,2001977_CIA-RDP79T00975A005600320001-4::p7::event_1
2001977_CIA-RDP79T00975A005600320001-4,CIA-RDP79T00975A005600320001-4,p7,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_2,Comment on US White Paper,Communication,Cuba,Cuban media's violent comment on the US 'White Paper',0.7,2001977_CIA-RDP79T00975A005600320001-4::p7::event_2
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_0,Rapprochement discussion,Meeting,Stanleyville,Kamitatu believes a rapprochement could be reached between Gizenga and the Leopoldville regime.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p0::event_0
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p0,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,UN troops deployment,MilitaryAction,Elisabethville,UN Command authorized to send Indian troops to maintain control of the airport.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p0::event_1
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-01,gpt-4o-mini,event_0,Chinese Foreign Minister's communication,Communication,Djakarta,Chen Yi communicated with his Indonesian counterpart regarding Soviet aid.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p1::event_0
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p1,CENTRAL INTELLIGENCE BULLETIN,1961-03-31,gpt-4o-mini,event_1,Demonstrations in Iraq,Demonstration,Iraq,Antiregime demonstrations occurred at the end of March.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p1::event_1
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p1,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Native uprisings in Angola,Demonstration,Northern Angola,Continuing native uprisings in northern Angola.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p1::event_2
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-14 to 1961-04-16,gpt-4o-mini,event_0,Conference of the Peoples of the Portuguese Colonies,Meeting,Casablanca,Three nationalist organizations are planning a conference to unify the struggle against Portuguese imperialism.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p2::event_0
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_1,Troop Movements in Cuba,MilitaryAction,Las Villas and Pinar del Rio Provinces,Troop movements and insurgent activity reported in Cuba.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p2::event_1
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-05,gpt-4o-mini,event_2,Cease-fire Negotiations in Laos,Negotiation,Laos,Pathet Lao expresses willingness to enter negotiations for a cease-fire.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p2::event_2
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p3,CENTRAL INTELLIGENCE BULLETIN,1961-04-06,gpt-4o-mini,event_0,Ambassador Presentation,Communication,Stanleyville,An ambassador from Mali was to present his credentials to Gizenga.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p3::event_0
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p3,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_1,Gizenga's Presidential College Creation,PolicyAction,Stanleyville,Creation of a 'presidential college' to replace Kasavubu.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p3::event_1
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p3,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Aid Competition,EconomicAction,,Evidence of Sino-Soviet competition in aid programs to Asian nations.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p3::event_2
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p4,CENTRAL INTELLIGENCE BULLETIN,1961-03-27,gpt-4o-mini,event_0,Aid Negotiation,Negotiation,Moscow,Trade negotiations for a protocol covering 1961 commodity deliveries between Soviet and Chinese trade officials.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p4::event_0
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p4,CENTRAL INTELLIGENCE BULLETIN,1961-04-01,gpt-4o-mini,event_1,Visit to Indonesia,Travel,Indonesia,Chen Yi's visit to Indonesia where he expressed willingness to resume aid.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p4::event_1
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p4,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Political Unrest,Demonstration,Iraq,Public dissatisfaction and protests against the Qasim regime.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p4::event_2
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p5,CENTRAL INTELLIGENCE BULLETIN,March 1961,gpt-4o-mini,event_0,Taxi and Bus Drivers' Strike,Demonstration,,Strike that led to riots and increased opposition to Qasim's regime.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p5::event_0
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p5,CENTRAL INTELLIGENCE BULLETIN,"April 1, 1961",gpt-4o-mini,event_1,Arrest of Monsignor Manuel Mendes das Neves,Arrest,Angola,Monsignor Mendes das Neves was arrested by Portuguese authorities.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p5::event_1
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p5,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_2,Violent Demonstrations Against Protestant Missions,Demonstration,Luanda,Demonstrations staged by Portuguese against Protestant missions.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p5::event_2
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p5,CENTRAL INTELLIGENCE BULLETIN,,gpt-4o-mini,event_3,Conference in Casablanca,Meeting,Casablanca,Conference co-sponsored by various nationalist organizations.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p5::event_3
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p6,CENTRAL INTELLIGENCE BULLETIN,1961-03-31,gpt-4o-mini,event_0,Civil Defense Organization Announcement,PolicyAction,Angola,Announcement by the Portuguese Government to create a civil defense organization in African provinces.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p6::event_0
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-03,gpt-4o-mini,event_1,Reprisals Against Natives,Violence,Angola,Civilian authorities reportedly carrying out large-scale reprisals against natives.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p6::event_1
2001978_CIA-RDP79T00975A005600330001-3,CIA-RDP79T00975A005600330001-3,p6,CENTRAL INTELLIGENCE BULLETIN,1961-04-04,gpt-4o-mini,event_2,NATO Anniversary Celebration Speech,Speech,Lisbon,Portuguese Government spokesman renews attacks on US policies during NATO anniversary.,0.7,2001978_CIA-RDP79T00975A005600330001-3::p6::event_2
2001979_CIA-RDP79T00975A005600350001-1,CIA-RDP79T00975A005600350001-1,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-10,gpt-4o-mini,event_0,Discussion on Laos,Communication,Moscow,Discussion between Soviet Deputy Foreign Minister Pushkin and UK Ambassador Roberts regarding the situation in Laos.,0.7,2001979_CIA-RDP79T00975A005600350001-1::p0::event_0
2001979_CIA-RDP79T00975A005600350001-1,CIA-RDP79T00975A005600350001-1,p0,CENTRAL INTELLIGENCE BULLETIN,1961-04-09,gpt-4o-mini,event_1,ICBM Launch,MilitaryAction,Tyura Tam,"A test vehicle, probably an ICBM, was launched from Tyura Tam but failed in flight.",0.7,2001979_CIA-RDP79T00975A005600350001-1::p0::event_1
2001979_CIA-RDP79T00975A005600350001-1,CIA-RDP79T00975A005600350001-1,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-07,gpt-4o-mini,event_0,Military operations in Katanga,MilitaryAction,Katanga Province,Tshombé's military operations resulting in the capture of Manono and Kabalo,0.7,2001979_CIA-RDP79T00975A005600350001-1::p1::event_0
2001979_CIA-RDP79T00975A005600350001-1,CIA-RDP79T00975A005600350001-1,p1,CENTRAL INTELLIGENCE BULLETIN,1961-04-09,gpt-4o-mini,event_1,Political conference,Meeting,Leopoldville,Conference between Gizenga and Leopoldville government representatives postponed due to safety concerns,0.7,2001979_CIA-RDP79T00975A005600350001-1::p1::event_1
2001979_CIA-RDP79T00975A005600350001-1,CIA-RDP79T00975A005600350001-1,p1,CENTRAL INTELLIGENCE BULLETIN,within the next few days,gpt-4o-mini,event_2,Proposed airlift of Indian troops,MilitaryAction,Kamina,"Hammarskjold requested airlift of 1,200 Indian troops to address the situation in Katanga",0.7,2001979_CIA-RDP79T00975A005600350001-1::p1::event_2
2001979_CIA-RDP79T00975A005600350001-1,CIA-RDP79T00975A005600350001-1,p1,CENTRAL INTELLIGENCE BULLETIN,unclear,gpt-4o-mini,event_3,Concerns over violence in Kenya,Violence,Kenya,African leaders express concerns about potential violence due to political impasse,0.7,2001979_CIA-RDP79T00975A005600350001-1::p1::event_3
2001979_CIA-RDP79T00975A005600350001-1,CIA-RDP79T00975A005600350001-1,p2,CENTRAL INTELLIGENCE BULLETIN,1961-04-07,gpt-4o-mini,event_0,Signing of trade protocol,Negotiation,Moscow,The signing of a trade protocol between the Soviet Union and Communist China.,0.7,2001979_CIA-RDP79T00975A005600350001-1::p2::event_0
