node_key,degree
CANONICAL_ENTITY:SIRRYW,5
EVENT_CLUSTER:141,7
CANONICAL_ENTITY:IRANIAN_ARMED_FORCES,7
CANONICAL_ENTITY:PAPAGOS_REGIME,6
CANONICAL_ENTITY:HOME,5
CANONICAL_ENTITY:ICBM_COUNTDOWNS,1
CANONICAL_ENTITY:KHRUSHCHEVS_SPEECH,7
CANONICAL_ENTITY:SOVIET_PROPOSALS,1
CANONICAL_ENTITY:US_TURKISH_PLAN,2
EVENT_CLUSTER:3632,7
EVENT_CLUSTER:4466,6
CANONICAL_ENTITY:ITALIAN_GOVERNMENT_CRISIS,2
CANONICAL_ENTITY:ITALYS_LAND_REFORM_PROGRAM,1
CANONICAL_ENTITY:POTENTIAL_REPLACEMENT_OF_FOREIGN_MINISTER,2
CANONICAL_ENTITY:GROTEWOHLS_STATEMENT,1
EVENT_CLUSTER:3441,3
CANONICAL_ENTITY:HUNGARIAN_AIR_FORCE,7
EVENT_CLUSTER:928,7
CANONICAL_ENTITY:GUARD_OFFICERS,1
CANONICAL_ENTITY:LABOR_DISPUTE_IN_GUATEMALA,1
CANONICAL_ENTITY:OPPOSING_POLITICAL_GROUPS,1
CANONICAL_ENTITY:RODRIGUEZ_FABREGAT,5
CANONICAL_ENTITY:SALAMA,1
CANONICAL_ENTITY:STANISLAW_GAJEWSKI,4
EVENT_CLUSTER:2046,7
CANONICAL_ENTITY:GUATEMALAN_AIR_FORCE,1
CANONICAL_ENTITY:SOCIAL_NATIONAL_PARTY,3
CANONICAL_ENTITY:POLITICAL_DILEMMA_SOLUTION,1
CANONICAL_ENTITY:GUATEMALAN_ELECTIONS,1
CANONICAL_ENTITY:NATIONAL_ORPHANAGE,3
CANONICAL_ENTITY:NATIONAL_PALACE,3
CANONICAL_ENTITY:RIOTING_IN_GUATEMALA,2
CANONICAL_ENTITY:ROMAN_CATHOLIC_CLERGY_AND_NUNS,3
CANONICAL_ENTITY:GUATEMALAN_OFFICERS,1
CANONICAL_ENTITY:HONDURAN_CHIEF_OF_STATE_LOZANO,1
CANONICAL_ENTITY:GUATEMALAN_RIGHTISTS,1
CANONICAL_ENTITY:GUATEMALAN_STUDENT_STRIKE,1
CANONICAL_ENTITY:RIGHTIST_OPPOSITION_FACTIONS,1
CANONICAL_ENTITY:GUEVARA_GROUP,6
CANONICAL_ENTITY:MANCHENO,6
EVENT_CLUSTER:37,4
CANONICAL_ENTITY:REVOLUTION_PLANNING,2
CANONICAL_ENTITY:ICBM_TEST,1
EVENT_CLUSTER:5686,7
CANONICAL_ENTITY:K_F_LUNEV,6
CANONICAL_ENTITY:SOVIET_LECTURERS_TALK,2
CANONICAL_ENTITY:TEMIR_TAU,5
EVENT_CLUSTER:4897,6
CANONICAL_ENTITY:KONKOUR_HYDROELECTRIC_PROJECT,1
CANONICAL_ENTITY:SAUDI_EGYPTIAN_FORCES,1
CANONICAL_ENTITY:YUSEF_YASIN,3
CANONICAL_ENTITY:GUN_BATTLE_AT_HAITIAN_EMBASSY,1
CANONICAL_ENTITY:ROBERT_LECOURT,3
EVENT_CLUSTER:3648,10
CANONICAL_ENTITY:G_M_POPOV,9
CANONICAL_ENTITY:KUNASHIRI,5
CANONICAL_ENTITY:YUGOSLAV_NUCLEAR_PROGRAM,4
EVENT_CLUSTER:3402,7
EVENT_CLUSTER:3403,7
CANONICAL_ENTITY:SOMALI_PRIME_MINISTER,1
EVENT_CLUSTER:5869,7
CANONICAL_ENTITY:RECONSTRUCTION_OF_HAINANS_PORT_FACILITIES,1
CANONICAL_ENTITY:NORTHERN_AND_BLACK_SEA_FLEET,3
CANONICAL_ENTITY:SOVIET_LONG_RANGE_AIR_FORCE,7
EVENT_CLUSTER:5432,13
EVENT_CLUSTER:5433,13
EVENT_CLUSTER:6022,11
CANONICAL_ENTITY:PRESIDENTIAL_ELECTION_IN_HAITI,1
CANONICAL_ENTITY:STATE_OF_SIEGE_IN_HAITI,1
CANONICAL_ENTITY:WIDESPREAD_VIOLENCE_IN_HAITI,1
CANONICAL_ENTITY:US_PATROLS,1
CANONICAL_ENTITY:HAITIAN_REGIME,1
CANONICAL_ENTITY:HAMBURG_SHIPYARD,1
CANONICAL_ENTITY:LEOPOLDVILLE_AUTHORITIES,1
CANONICAL_ENTITY:SECURITY_COUNCIL_DISCUSSION,1
CANONICAL_ENTITY:SUBCOMMITTEE,1
CANONICAL_ENTITY:UAR_AND_ISRAELI_REPRESENTATIVES,1
CANONICAL_ENTITY:UNITED_NATIONS_PERSONNEL,1
CANONICAL_ENTITY:UN_OCCUPYING_FORCE,1
CANONICAL_ENTITY:UN_REPRESENTATIVES,1
CANONICAL_ENTITY:US_USSR_DISARMAMENT_TALKS,1
EVENT_CLUSTER:4336,13
EVENT_CLUSTER:4691,8
EVENT_CLUSTER:5571,6
CANONICAL_ENTITY:HAMMARSKJOLDS_PROPOSALS,1
CANONICAL_ENTITY:HANOI_UNIVERSITY,7
CANONICAL_ENTITY:JULIUS_KIANO,3
CANONICAL_ENTITY:KHMER_ISSARAK,3
CANONICAL_ENTITY:KRIT_SRIWARA,6
CANONICAL_ENTITY:NHAN_VAN,7
CANONICAL_ENTITY:NORTH_VIETNAMESE_CIVIL_AIR_MESSAGES,1
CANONICAL_ENTITY:POLISH_DELEGATE,4
CANONICAL_ENTITY:REPATRIATION_REQUEST,2
CANONICAL_ENTITY:SOUTH_VIETNAMESE_TROOPS,1
CANONICAL_ENTITY:US_MILITARY_ADVISORY_MISSION,1
EVENT_CLUSTER:3219,5
EVENT_CLUSTER:4492,9
EVENT_CLUSTER:5831,11
CANONICAL_ENTITY:HANOI_FOREIGN_MINISTRY,12
CANONICAL_ENTITY:QUANG_BINH,2
CANONICAL_ENTITY:PHILIPPINE_PRESIDENTS_BROTHER,5
EVENT_CLUSTER:1417,6
CANONICAL_ENTITY:MASAZUMI_ANDO,6
CANONICAL_ENTITY:UN_SEA_DEFENSE_ZONE,3
EVENT_CLUSTER:1052,9
CANONICAL_ENTITY:HAVANA_EXPLOSION,1
CANONICAL_ENTITY:HAVANA_OFFICE,1
EVENT_CLUSTER:4275,7
EVENT_CLUSTER:4276,7
CANONICAL_ENTITY:HEAVY_INDUSTRY,1
CANONICAL_ENTITY:WEST_GERMAN_CHURCHMAN,1
CANONICAL_ENTITY:LEOPOLD_FIGL,6
CANONICAL_ENTITY:HELSINKI_PRESS_CONFERENCE,1
EVENT_CLUSTER:1933,6
CANONICAL_ENTITY:POLISH_AUTHORITIES,3
CANONICAL_ENTITY:HERMANN_SCHAEFER,1
CANONICAL_ENTITY:NARDONE,4
CANONICAL_ENTITY:HIGH_BUDDHIST_PRIEST,1
CANONICAL_ENTITY:MEETING_OF_US_UK_AND_FRENCH_FOREIGN_MINISTERS,1
CANONICAL_ENTITY:SOVIET_AND_EAST_GERMAN_ACTIONS,1
CANONICAL_ENTITY:US_COMMANDANT_IN_BERLIN,4
EVENT_CLUSTER:721,6
CANONICAL_ENTITY:HINDU_MOSLEM_RIOTS,2
CANONICAL_ENTITY:HIS_CABINET,1
CANONICAL_ENTITY:THE_PALACE,1
CANONICAL_ENTITY:SAAR_REFERENDUM,1
CANONICAL_ENTITY:SAAR_STATUTE,1
CANONICAL_ENTITY:PRESENT_SULTAN,2
CANONICAL_ENTITY:LEFTIST_STUDENTS,1
CANONICAL_ENTITY:HONDURAN_STRIKE,2
EVENT_CLUSTER:2967,9
CANONICAL_ENTITY:HONDURAN_MILITARY_CLIQUE,1
CANONICAL_ENTITY:MODERATE_LEADERS,1
CANONICAL_ENTITY:HONDURAN_MILITARY_JUNTA,11
CANONICAL_ENTITY:JORDANIAN_PARLIAMENT,6
CANONICAL_ENTITY:NICARAGUAN_EMBASSY,4
EVENT_CLUSTER:3493,8
EVENT_CLUSTER:3494,8
CANONICAL_ENTITY:MOCORON,4
CANONICAL_ENTITY:NICARAGUAN_EXILE_GROUP_IN_EL_SALVADOR,1
CANONICAL_ENTITY:NICARAGUAN_EXILE_GROUP_IN_GUATEMALA,1
CANONICAL_ENTITY:OAS_COMMITTEE_INVESTIGATION,2
EVENT_CLUSTER:3504,9
CANONICAL_ENTITY:SOVIET_MISSION_IN_TOKYO,2
CANONICAL_ENTITY:TAN_LARK_SYE,3
CANONICAL_ENTITY:KOREAN_PRISONER_RELEASE_NEGOTIATION,4
CANONICAL_ENTITY:US_COOPERATION,1
CANONICAL_ENTITY:NORTH_KOREAN_PROPOSAL,2
CANONICAL_ENTITY:TRANSDANUBIAN_COUNCIL,4
CANONICAL_ENTITY:HUNGARIAN_AUTHORITIES,1
CANONICAL_ENTITY:STALINIST_POLICIES,1
EVENT_CLUSTER:3136,4
EVENT_CLUSTER:3137,4
CANONICAL_ENTITY:HUNGARIAN_ECONOMY,1
CANONICAL_ENTITY:SOVIET_HUNGARIAN_DISCUSSIONS,1
CANONICAL_ENTITY:HUNGARIAN_INTELLECTUALS,9
EVENT_CLUSTER:3131,7
CANONICAL_ENTITY:RUMANIAN_POPULATION,1
CANONICAL_ENTITY:HUNGARIAN_PARTY_ACTIVISTS,1
CANONICAL_ENTITY:HUNGARIAN_PARTY_CHIEF_KADAR,9
CANONICAL_ENTITY:POLISH_EMBASSY,4
CANONICAL_ENTITY:RUSSIAN_REPUBLIC_SUPREME_SOVIET,4
CANONICAL_ENTITY:HUNGARIAN_POPULATION,1
CANONICAL_ENTITY:INAUGURATION_OF_REPRESSION_PROGRAM_IN_HUNGARY,1
CANONICAL_ENTITY:PETER,6
EVENT_CLUSTER:4453,4
CANONICAL_ENTITY:HUNGARIAN_RESISTANCE,1
CANONICAL_ENTITY:SOVIET_MILITARY_UNITS,4
CANONICAL_ENTITY:HUNGARIAN_YOUNG_PEOPLE,1
CANONICAL_ENTITY:IRANIAN_OIL,1
CANONICAL_ENTITY:KIM_CHONG_WON,5
CANONICAL_ENTITY:LAZLO_RAJK,6
CANONICAL_ENTITY:SANDOR_KOPACSI,3
CANONICAL_ENTITY:SOVIET_ADMINISTRATORS_AND_TECHNICIANS,1
CANONICAL_ENTITY:SOVIET_HUNGARIAN_MILITARY_AGREEMENT,1
CANONICAL_ENTITY:SOVIET_TACTICS,1
CANONICAL_ENTITY:SOVIET_VIP_FLIGHTS,1
CANONICAL_ENTITY:US_WHEAT,1
CANONICAL_ENTITY:WESTERN_MISSIONS,1
EVENT_CLUSTER:2379,7
EVENT_CLUSTER:3167,7
EVENT_CLUSTER:3472,8
EVENT_CLUSTER:3784,9
CANONICAL_ENTITY:HUNGER_MARCH,1
CANONICAL_ENTITY:HUSAYN_JAMIL,10
CANONICAL_ENTITY:REBEL_FACTION,1
CANONICAL_ENTITY:STATE_OF_SIEGE,1
CANONICAL_ENTITY:OPPOSITION_MOVEMENT,2
CANONICAL_ENTITY:ICBM_LAUNCH,1
CANONICAL_ENTITY:ICBM_TEST_LAUNCH,2
CANONICAL_ENTITY:ICBM_TEST_VEHICLE_LAUNCH,1
CANONICAL_ENTITY:ICC_FOR_VIETNAM,1
CANONICAL_ENTITY:NEGOTIATIONS_ON_MILITARY_FACILITIES,1
CANONICAL_ENTITY:WAGE_INCREASES_GRANTED_BY_COOPERATIVE_SOCIETIES,2
CANONICAL_ENTITY:US_LEGATION_IN_REYKJAVIK,1
CANONICAL_ENTITY:ICELANDIC_STRIKES,1
CANONICAL_ENTITY:ICJ_PROPOSAL,1
CANONICAL_ENTITY:SOVIET_OFFER,2
CANONICAL_ENTITY:ILLEGAL_STUDENT_MASS_MEETING,1
CANONICAL_ENTITY:IL_14S,1
CANONICAL_ENTITY:SOVIET_INTERVENTION_IN_HUNGARY,2
CANONICAL_ENTITY:RUSSIAN_DECLARATION,1
CANONICAL_ENTITY:SHEIK_OF_THE_HASHID_TRIBE,1
CANONICAL_ENTITY:YEMENI_DISENGAGEMENT_FROM_SINO_SOVIET_COMMITMENTS,1
EVENT_CLUSTER:4288,5
EVENT_CLUSTER:4289,5
CANONICAL_ENTITY:IMAMATE_OF_OMAN,1
CANONICAL_ENTITY:IMAM_AND_CROWN_PRINCE_OF_YEMEN,1
EVENT_CLUSTER:570,5
CANONICAL_ENTITY:IMF_MEETING,1
CANONICAL_ENTITY:IMMINENT_OFFENSIVE,1
CANONICAL_ENTITY:IMPLEMENTATION_OF_THE_BAN,1
CANONICAL_ENTITY:INCREASED_FUEL_SHIPMENTS,1
CANONICAL_ENTITY:INCREASED_HATE_PROPAGANDA_ORDER,1
CANONICAL_ENTITY:INCREASED_PETROLEUM_STOCKS,1
CANONICAL_ENTITY:INCREASED_SOVIET_AIR_ACTIVITY,1
CANONICAL_ENTITY:INCREASED_SOVIET_EFFORTS_FOR_RE_DEFECTION,1
CANONICAL_ENTITY:INDEPENDENCE_DAY_MILITARY_PARADE,2
CANONICAL_ENTITY:INDEPENDENT,1
CANONICAL_ENTITY:INDEPENDENT_BLOC,1
CANONICAL_ENTITY:INDEPENDENT_PARTYS_RIGHT_WING,1
CANONICAL_ENTITY:INDEPENDENT_TAIWANESE_POLITICIANS,1
CANONICAL_ENTITY:INDIAN_MINISTER_OF_MINES_AND_OIL,9
CANONICAL_ENTITY:IRANIAN_OIL_SUPPLY,1
CANONICAL_ENTITY:IRANIAN_PLAN_ORGANIZATION,6
CANONICAL_ENTITY:JAPANESE_PEACE_CONFERENCE,1
CANONICAL_ENTITY:KASHMIR_ASSEMBLY_ELECTIONS,3
CANONICAL_ENTITY:KASHMIR_RESOLUTION_SUBMISSION,4
CANONICAL_ENTITY:LATIN_AMERICAN_PARTIES,3
CANONICAL_ENTITY:LORD_MONCKTON,4
CANONICAL_ENTITY:LORD_READING,4
CANONICAL_ENTITY:MEIWA_SANGYO,4
CANONICAL_ENTITY:NEHRUS_CONDEMNATION,1
CANONICAL_ENTITY:NEHRUS_DAUGHTER,1
CANONICAL_ENTITY:NEPALESE_ARMY,4
CANONICAL_ENTITY:PAKISTAN_PROGRESSIVE_WRITERS_ASSOCIATION,5
CANONICAL_ENTITY:PAKISTAN_TRADE_UNION_FEDERATION,6
CANONICAL_ENTITY:PRIME_MINISTER_TAM,7
CANONICAL_ENTITY:PRISONERS,2
CANONICAL_ENTITY:PUNJAB_STATE,3
CANONICAL_ENTITY:SAMARENDRANATH_SEN,2
CANONICAL_ENTITY:SOCIETA_COMMERCIALE_COMMISSIONARIA,4
CANONICAL_ENTITY:SOVIET_MINISTER_OF_GEOLOGY,6
CANONICAL_ENTITY:SOVIET_MINISTRY_OF_STATE_SECURITY,7
CANONICAL_ENTITY:THAI_UN_APPEAL,1
CANONICAL_ENTITY:TIBETAN_RESISTANCE_MOVEMENT,2
CANONICAL_ENTITY:US_AMBASSADOR_BOWLES,4
CANONICAL_ENTITY:US_CAMBODIAN_AGREEMENT,2
CANONICAL_ENTITY:VIETNAMESE_CABINET,5
CANONICAL_ENTITY:VOROSHILOVS_VISIT_TO_INDIA,1
EVENT_CLUSTER:1930,6
EVENT_CLUSTER:1931,6
EVENT_CLUSTER:2733,9
EVENT_CLUSTER:2907,6
EVENT_CLUSTER:3432,7
EVENT_CLUSTER:3433,7
EVENT_CLUSTER:3434,7
EVENT_CLUSTER:3712,10
EVENT_CLUSTER:408,6
EVENT_CLUSTER:4311,10
EVENT_CLUSTER:4313,6
EVENT_CLUSTER:4314,6
EVENT_CLUSTER:4469,4
EVENT_CLUSTER:477,8
EVENT_CLUSTER:862,7
CANONICAL_ENTITY:INDIAN_AND_WESTERN_PROPOSALS,1
CANONICAL_ENTITY:INDIAN_BORDER_GUARDS,1
CANONICAL_ENTITY:INDIAN_BORDER_OUTPOSTS,1
CANONICAL_ENTITY:INDIAN_CABINET_CHANGES,1
CANONICAL_ENTITY:TIBETANS,1
CANONICAL_ENTITY:MOSCOW_LINE,1
CANONICAL_ENTITY:INDIAN_MINORITY_IN_SOUTH_AFRICA,1
CANONICAL_ENTITY:INTERNATIONAL_COMMUNISM,1
CANONICAL_ENTITY:ORISSA,7
EVENT_CLUSTER:3279,5
CANONICAL_ENTITY:PRO_GIZENGA_YOUTH_GROUPS,1
CANONICAL_ENTITY:INDIAN_DELEGATION_MEMBERS,1
CANONICAL_ENTITY:INDIAN_FINANCE_MINISTER,1
CANONICAL_ENTITY:IRANIAN_OIL_SITUATION,1
CANONICAL_ENTITY:NAGA_DISTURBANCES,1
CANONICAL_ENTITY:NEGOTIATION_FOR_MISSILE_PURCHASE,1
CANONICAL_ENTITY:TIBETAN_RESISTANCE_LEADERS,1
EVENT_CLUSTER:5939,8
CANONICAL_ENTITY:INDIAN_HEAD_OF_INDOCHINA_TRUCE_TEAM,6
CANONICAL_ENTITY:POLISH_OBSTRUCTIONISM,6
EVENT_CLUSTER:2138,4
CANONICAL_ENTITY:INDIAN_MINISTER_OF_COMMERCE_AND_INDUSTRY,1
CANONICAL_ENTITY:RAKSHA_DAL,4
CANONICAL_ENTITY:INDIAN_POSITION_ON_NORTHEASTERN_LADAKH,1
CANONICAL_ENTITY:INDIAN_REPRESENTATIVE,1
CANONICAL_ENTITY:INDIAN_TERRITORY_SOUTH_OF_THE_MAC_MAHON_LINE,1
CANONICAL_ENTITY:INDIAN_TROOPS,3
CANONICAL_ENTITY:TIBETAN_BORDER,1
CANONICAL_ENTITY:KOREAN_WIDE_ELECTIONS,1
CANONICAL_ENTITY:INDIAS_RIGHTS,1
CANONICAL_ENTITY:INDIA_AND_PAKISTAN,1
CANONICAL_ENTITY:PAKISTANI_LEADERS,1
CANONICAL_ENTITY:SOVIET_DIPLOMAT,3
CANONICAL_ENTITY:INDOCHINA_NEGOTIATIONS,1
CANONICAL_ENTITY:INDOCHINA_PEACE_PLAN,1
CANONICAL_ENTITY:INDOCHINA_SETTLEMENT_PLAN_OUTLINE,2
CANONICAL_ENTITY:INDOCHINESE_AFFAIRS,1
CANONICAL_ENTITY:NAVY_COMMANDOS,7
CANONICAL_ENTITY:SOVIET_AID,2
CANONICAL_ENTITY:SOVIET_SHIPS,1
CANONICAL_ENTITY:TUNISIAN_PROBLEM,1
CANONICAL_ENTITY:VOROSHILOVS_VISIT_TO_INDONESIA,1
EVENT_CLUSTER:3924,9
EVENT_CLUSTER:3925,9
EVENT_CLUSTER:4121,10
EVENT_CLUSTER:4501,4
EVENT_CLUSTER:5064,7
CANONICAL_ENTITY:LIEUTENANT_COLONEL_TASWIN,6
CANONICAL_ENTITY:PHILIPPINE_FOREIGN_MINISTRY,6
EVENT_CLUSTER:3086,7
CANONICAL_ENTITY:INDONESIAN_ARMY_COLONELS,1
CANONICAL_ENTITY:INDONESIAN_ARMY_COMMANDER,1
CANONICAL_ENTITY:INDONESIAN_ARMY_COMMANDERS,1
CANONICAL_ENTITY:INDONESIAN_ARMY_LEADERS,1
CANONICAL_ENTITY:INDONESIAN_ARMY_OFFICERS,1
CANONICAL_ENTITY:INDONESIAN_AUTHORITIES,1
CANONICAL_ENTITY:INDONESIAN_LEADERS,2
CANONICAL_ENTITY:JOGJAKARTA_ELECTIONS,1
CANONICAL_ENTITY:JOINT_STATEMENT,1
CANONICAL_ENTITY:WEST_NEW_GUINEA_DISPUTE,1
EVENT_CLUSTER:4191,8
CANONICAL_ENTITY:INDONESIAN_DECREE,1
CANONICAL_ENTITY:INDONESIAN_DISSIDENT_LEADERS,1
CANONICAL_ENTITY:INDONESIAN_ELECTIONS,5
CANONICAL_ENTITY:MALAYAN_CHIEF_MINISTER_RAHMAN,1
CANONICAL_ENTITY:ROUND_TABLE_CONFERENCE,1
CANONICAL_ENTITY:SJARFUDDIN,4
CANONICAL_ENTITY:SOVIET_AMBASSADOR_ZHUKOV,3
EVENT_CLUSTER:386,8
EVENT_CLUSTER:387,8
EVENT_CLUSTER:388,8
CANONICAL_ENTITY:INDONESIAN_GUERRILLAS,1
CANONICAL_ENTITY:SOVIET_DESTROYERS,1
CANONICAL_ENTITY:PRESIDENTIAL_DECREE,1
CANONICAL_ENTITY:INDONESIAN_REBEL_REPRESENTATIVES,1
CANONICAL_ENTITY:INDONESIAS_CLAIM_TO_WEST_IRIAN,1
CANONICAL_ENTITY:INDO_PAKISTANI_CANAL_WATERS_DISPUTE,1
CANONICAL_ENTITY:INITIAL_SET_OF_CONTRACTS,1
CANONICAL_ENTITY:INPENG_SURADHAY,1
CANONICAL_ENTITY:INSTALLATION_OF_INDONESIAN_PARLIAMENT,1
CANONICAL_ENTITY:INSTALLATION_OF_PARLIAMENT,1
CANONICAL_ENTITY:INSURGENTS_IN_LAOS,1
CANONICAL_ENTITY:ISRAEL_AND_ARAB_STATES,1
CANONICAL_ENTITY:LAZAREANU,5
CANONICAL_ENTITY:SINO_SOVIET_BLOC_COUNTRIES,2
CANONICAL_ENTITY:INTELLIGENCE_AGENTS,1
CANONICAL_ENTITY:INTERIM_GOVERNMENT,1
CANONICAL_ENTITY:MILITARY_RESERVISTS,1
CANONICAL_ENTITY:INTERNAL_SECURITY_FUNCTIONS,1
CANONICAL_ENTITY:INTERNAL_SECURITY_TROOPS,1
CANONICAL_ENTITY:INTERNAL_UNREST,1
CANONICAL_ENTITY:PHIN_PHAO_GROUP,5
CANONICAL_ENTITY:THAI_NAVY,4
EVENT_CLUSTER:621,8
CANONICAL_ENTITY:INTERNATIONAL_COMMUNIST_CONFERENCE,1
CANONICAL_ENTITY:PAN_AFRICAN_LABOR_FEDERATION,3
CANONICAL_ENTITY:INTERNATIONAL_CONFERENCE_CALL,1
CANONICAL_ENTITY:SOVIET_SPOKESMEN,1
CANONICAL_ENTITY:INTERNATIONAL_CONTROL_AUTHORITY,9
CANONICAL_ENTITY:PRIME_MINISTER_KHALIL,5
CANONICAL_ENTITY:SAYYID_ABD_AL_RAHMAN_AL_MAHDI,4
CANONICAL_ENTITY:SEN,3
CANONICAL_ENTITY:UAR_TROOPS,6
EVENT_CLUSTER:5545,9
EVENT_CLUSTER:5546,9
EVENT_CLUSTER:777,6
EVENT_CLUSTER:778,6
CANONICAL_ENTITY:INTERNATIONAL_CRITICISM,1
CANONICAL_ENTITY:INTERNATIONAL_LABOR,1
CANONICAL_ENTITY:INTERNATIONAL_LENDERS,1
CANONICAL_ENTITY:KURDASH,7
CANONICAL_ENTITY:STABILIZATION_PLAN,3
CANONICAL_ENTITY:ULAS,4
EVENT_CLUSTER:2757,8
CANONICAL_ENTITY:TUNISIAN_BORDER_AREA,1
CANONICAL_ENTITY:VENEZUELAN_POLITICAL_PARTIES,3
CANONICAL_ENTITY:USSR_STATE_PLANNING_COMMISSION,6
CANONICAL_ENTITY:IPC_PIPELINES,1
CANONICAL_ENTITY:IRANIAN_TRIBAL_CLASHES,1
CANONICAL_ENTITY:IRAN_SOVIET_AGREEMENT,1
CANONICAL_ENTITY:IRAQI_EXILES,1
CANONICAL_ENTITY:ITALIAN_AND_JAPANESE_COMPANIES,1
CANONICAL_ENTITY:JUSTICE_MINISTER_AMINI,6
CANONICAL_ENTITY:KAMIL_CHADIRCHI,5
CANONICAL_ENTITY:KURDISH_NATIONALISM,1
CANONICAL_ENTITY:NEGOTIATIONS_REOPENING,1
CANONICAL_ENTITY:PAKISTANI_EMBASSY,5
CANONICAL_ENTITY:PRINCE_ABDOL_REZA,2
CANONICAL_ENTITY:PRINCE_GHOLAM_REZA,2
CANONICAL_ENTITY:SHATT_AL_ARAB,2
CANONICAL_ENTITY:SOVIET_ARMY_UNITS,1
CANONICAL_ENTITY:US_MISSILE_BASES,1
CANONICAL_ENTITY:WESTERN_EUROPEAN_COUNTRIES,2
EVENT_CLUSTER:2462,9
EVENT_CLUSTER:3235,10
EVENT_CLUSTER:803,4
CANONICAL_ENTITY:IRANIAN_DIPLOMATS,1
CANONICAL_ENTITY:RUMANIAN_LEGATION,5
CANONICAL_ENTITY:OIL_NEGOTIATIONS,1
CANONICAL_ENTITY:PARLIAMENTARY_ELECTIONS_IN_IRAN,1
EVENT_CLUSTER:235,7
CANONICAL_ENTITY:SOVIET_AGGRESSION,2
CANONICAL_ENTITY:REGIONAL_DEFENSE_PACT,1
CANONICAL_ENTITY:SOVIET_AMBASSADOR_IN_TEHRAN,1
CANONICAL_ENTITY:IRANIAN_OIL_AGREEMENT,1
CANONICAL_ENTITY:IRANIAN_OIL_SETTLEMENT,1
CANONICAL_ENTITY:OPPOSITION_AND_GOVERNMENT_LEADERS,1
CANONICAL_ENTITY:OIL_AGREEMENT,1
CANONICAL_ENTITY:IRANIAN_PEASANTS,1
CANONICAL_ENTITY:IRANIAN_POLITICAL_OPPOSITION_GROUPS,1
CANONICAL_ENTITY:IRANIAN_REGIME,1
CANONICAL_ENTITY:STRONG_MEASURES,1
CANONICAL_ENTITY:IRANIAN_REFERENDUM,1
CANONICAL_ENTITY:IRANIAN_SECURITY_OFFICER,1
CANONICAL_ENTITY:IRANIAN_TRIBE,1
CANONICAL_ENTITY:IRANIAN_TROOPS,1
CANONICAL_ENTITY:IRAQI_STUDENTS,1
CANONICAL_ENTITY:IRAQS_KURDS,2
CANONICAL_ENTITY:ISLAMIC_PARTY,7
CANONICAL_ENTITY:NATIONALIST_OFFICERS,1
CANONICAL_ENTITY:PRF,1
CANONICAL_ENTITY:SAUDI_OFFICIAL,1
CANONICAL_ENTITY:SYRIAN_CARETAKER_CABINET,1
CANONICAL_ENTITY:TAHRIR_PARTY,3
CANONICAL_ENTITY:TUNISIAN_CAUSE,1
EVENT_CLUSTER:3484,4
EVENT_CLUSTER:3525,9
EVENT_CLUSTER:3561,7
EVENT_CLUSTER:4993,6
EVENT_CLUSTER:5877,8
CANONICAL_ENTITY:IRAQI_ANTI_COMMUNISTS,1
CANONICAL_ENTITY:IRAQI_CABINET,1
CANONICAL_ENTITY:IRAQI_CABINET_SHAKE_UP,1
CANONICAL_ENTITY:IRAQI_COMMUNIST_PARTY_SETBACK,1
CANONICAL_ENTITY:IRAQI_COUP,1
CANONICAL_ENTITY:IRAQI_CROWD,1
CANONICAL_ENTITY:IRAQI_CROWN_PRINCE,1
CANONICAL_ENTITY:MEETING_IN_BAGHDAD,4
CANONICAL_ENTITY:MIDDLE_EASTERN_DEFENSES,1
CANONICAL_ENTITY:IRAQI_GOVERNMENT_FORCES,1
CANONICAL_ENTITY:ITALIAN_AIRLINER,1
CANONICAL_ENTITY:TURKISH_INTERVENTION_IN_SYRIA,1
CANONICAL_ENTITY:IRAQI_NATIONALIST_ELEMENTS,1
CANONICAL_ENTITY:IRAQI_NATIONALIST_SENTIMENT,1
CANONICAL_ENTITY:IRAQI_OFFICIALS,1
CANONICAL_ENTITY:IRAQI_PRESS_AND_PARLIAMENTARY_CRITICISM,1
CANONICAL_ENTITY:POLITICAL_PARTIES_IN_IRAQ,1
CANONICAL_ENTITY:IRAQI_SECURITY_FORCES,1
CANONICAL_ENTITY:TRIBAL_AREAS,1
CANONICAL_ENTITY:IRAQI_SPOKESMEN,1
CANONICAL_ENTITY:IRAQI_TROOPS,1
CANONICAL_ENTITY:IRAQI_TROOP_MOVEMENT_POSTPONED,1
CANONICAL_ENTITY:IRAQ_AND_SYRIA,1
CANONICAL_ENTITY:PIPELINE_CONSTRUCTION,1
CANONICAL_ENTITY:VENEZUELAN_PRESIDENT,1
CANONICAL_ENTITY:IRKUTSK_AUTOMOBILE_ASSEMBLY_PLANT,6
CANONICAL_ENTITY:MINISTRY_OF_THE_COMMUNICATIONS_EQUIPMENT_INDUSTRY,6
CANONICAL_ENTITY:YEMENI_MINISTER,9
CANONICAL_ENTITY:JAPANESE_GROUND_FORCES,1
CANONICAL_ENTITY:TOJOS_CABINET,7
EVENT_CLUSTER:3342,5
CANONICAL_ENTITY:ISHIBASHI_CABINET,1
EVENT_CLUSTER:3259,5
EVENT_CLUSTER:3291,3
CANONICAL_ENTITY:ISLAMIC_CONFERENCE,1
EVENT_CLUSTER:4274,5
CANONICAL_ENTITY:ISRAELI_MINISTER_COMMUNICATION,1
