community_id,community_key,narrative_id,narrative_key,community_label,community_size,community_top_labels,narrative_label,num_communities,narrative_summary
2147,COMMUNITY:2147,49,NARRATIVE:49,Soviet Influence in SEA - Diplomacy,5,PEIPING [STAFF / JOINT] | Soviet pressure on Laos | Khrushchev's remark | Soviet Ambassador Malik's communication | USSR [BANGKOK / PHOUMA],Geopolitical Dynamics and Strategic Engagements,32,"Exploring the interplay of military, diplomatic, and governance strategies across various global contexts."
2148,COMMUNITY:2148,49,NARRATIVE:49,Rebel Dynamics under Stroessner's Rule,2,STROESSNER REGIME | Discussions among rebel groups,Geopolitical Dynamics and Strategic Engagements,32,"Exploring the interplay of military, diplomatic, and governance strategies across various global contexts."
2149,COMMUNITY:2149,49,NARRATIVE:49,Gromyko's Berlin Settlement Remarks,2,Gromyko's statement on Berlin settlement | USSR [OFFICES / INVESTIGATION],Geopolitical Dynamics and Strategic Engagements,32,"Exploring the interplay of military, diplomatic, and governance strategies across various global contexts."
2150,COMMUNITY:2150,49,NARRATIVE:49,Political Purges in Communist China,1,Firing of ministers in Communist China,Geopolitical Dynamics and Strategic Engagements,32,"Exploring the interplay of military, diplomatic, and governance strategies across various global contexts."
2151,COMMUNITY:2151,50,NARRATIVE:50,Geopolitical Negotiations and Events,19,Negotiation in Rangoon | Inauguration of Iranian Majlis | Recognition of Bolivia | Soviet airliner attack | Attempt to assassinate Mossadeq | Defense Community negotiations | Realignment of Soviet Far East Air Forces | 10TH AIR ARMY [PARIS / MAJLIS],Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2152,COMMUNITY:2152,50,NARRATIVE:50,Khrushchev's Diplomatic Engagements in Asia,8,Khrushchev's speech | AKEL [BENGAL / ASSAM] | ASSAM STATE | Khrushchev's visit to France | Meeting of Moslem CENTO members | WEST BENGAL STATE | US CONSULATE GENERAL IN HONG KONG | Meeting request,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2153,COMMUNITY:2153,50,NARRATIVE:50,Communist Party Leadership Dynamics,7,Chinese Communist Party Congress | CONSUL GENERAL DRUMRIGHT | FIRST DEPUTY PREMIER MIKOYAN | ALBANIAN OFFICIALS | CZECH PARTY DAILY RUDE PRAVO | POLISH COMMUNIST OFFICIALS | USSR [RUDE / PRAVO],Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2154,COMMUNITY:2154,50,NARRATIVE:50,Iraqi Political Exile Dynamics,5,IRAQI POLITICAL EXILE COMMITTEE | ALI JAWDAT AYYUBI | SHAYKH FANNAR FAYSAL | King Husayn's consideration of intervention in Iraq | Meeting of Iraqi Political Exile Committee,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2155,COMMUNITY:2155,50,NARRATIVE:50,Israeli Political Alliances Overview,4,ISRAELI GOVERNMENT [TUNG / TSE] | ALLIED MILITARY SECURITY BOARD | Adenauer's opposition | Purchase of tanks,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2156,COMMUNITY:2156,50,NARRATIVE:50,Soviet Engagement at Zurich Air Show,7,Soviet participation in Zurich air show | USSR [ZURICH / TUNG] | AL AKHBAR | Egypt's decision to sell Israeli ship | Israeli-Syrian military engagement | FRENCH OFFICIALS [ZURICH / TUNG] | ZURICH,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2157,COMMUNITY:2157,50,NARRATIVE:50,Greek Political Dynamics in the 1950s,18,GREEK MARSHAL PAPAGOS | Call for New Elections | Opposition to Military Assistance | Preference for American Command | VLADIVOSTOK | AMERICAN AMBASSADOR IN CAIRO | Arms Purchase in Paris | Firm Stand Against Recommendations,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2158,COMMUNITY:2158,50,NARRATIVE:50,French Communist Political Dynamics,11,FRENCH COMMUNISTS [0D1B] | PIERRE MENDES FRANCE | AMERICAN CONSULATE AT BORDEAUX | Mendes-France's investiture | Mendes-France's promise to resign | BRIGADIER HEAD | SULTAN OF MUSCAT [OMANI / ARABIA] | Anti-American Tactics Planning,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2159,COMMUNITY:2159,50,NARRATIVE:50,Cold War Diplomatic Tactics 1,14,SOVIET FOREIGN MINISTRY [TUNG / LING] | Israeli Ships in Suez Canal | CHU TE | SOONG CHING LING | TUNG PI WU | Cuban Invasion Force Lands | France's Consideration of Action | India's Request for Aid,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2160,COMMUNITY:2160,50,NARRATIVE:50,Soviet Military Activities in Manchuria,20,MUKDEN | ANTUNG | Soviet amnesty decree | Joint Communist air force conference | Participation of Soviet Air Defense Unit in Korean War | Transfer of Chinese 8th Air Division Bombers | Troop Movements into Yunnan | COMMUNISTS [MANCHURIA / ANTUNG],Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2161,COMMUNITY:2161,50,NARRATIVE:50,Cold War Diplomatic Engagements 8,10,ITALIANS | AUSTRIAN FOREIGN MINISTER | USSR [IRAN / KHRUSHCHEV] [5749] | Border talks between China and India | Disarmament proposals by Khrushchev | Executions in Iraq | Possible Iranian-Soviet agreement | UN speech by Austrian Foreign Minister,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2162,COMMUNITY:2162,50,NARRATIVE:50,British Mission and Bahawalpur Dynamics,9,BRITISH MISSION | GENERAL VUONG THUA VU | Dissolution of Bahawalpur State legislature | Friendly meeting | BAHAWALPUR STATE | BAKER | Chinese Communist Party shake-up | Food shortages admission,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2163,COMMUNITY:2163,50,NARRATIVE:50,Burmese Economic Resources and Aid,6,BURMESE RICE | WOOD | SOVIET COUNCIL OF MINISTERS [RICE / TUNG] | Economic Aid Request | Inflation Warning | Mao-Malenkov Meeting,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2164,COMMUNITY:2164,50,NARRATIVE:50,Iranian Ministerial Engagements,6,Cominform meeting | Construction work | IRANIAN MINISTER | MINISTRY OF RAILROAD TRANSPORTATION | CAPE LAZAREVA | PIETRO SECCHIA,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2165,COMMUNITY:2165,50,NARRATIVE:50,Communist Leadership Meetings and Agreements,10,LIUSHAO CHI | PEIPING [TUNG / TSE] | High-level meeting of Communist leaders | High-level party meeting | Speech by Kadar | CENTO [TUNG / TSE] | Economic Aid Agreement | Postponement of Jordanian Elections,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2166,COMMUNITY:2166,50,NARRATIVE:50,Cold War Political Dynamics in South Africa,18,PEOPLES DAILY | GENERAL FU CHUNG | South African Republic Referendum | Rebuttal of Soviet Statement | Soviet Submarines Voyage | Air incident | Economic Plan Formulation | Speech by Chervonenko,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2167,COMMUNITY:2167,50,NARRATIVE:50,Cold War Alliances and Military Dynamics,15,USSR [TUNG / TSE] [60A6] | CHINESE COMMUNIST LEADERS | SUDANESE MILITARY GOVERNMENT [TUNG / TSE] | Discharge of junior officers in Sudan | Chinese Communist leaders meeting | Algerian rebel operation | Flood disaster relief | Moroccan customs procedures,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2168,COMMUNITY:2168,50,NARRATIVE:50,Chinese Communist Party Political Dynamics,21,CHINESE COMMUNIST PARTY [8414] | TENG HSIAO PING | Purge of Provincial Officials | YUDIN | Chinese good-will mission to Burma | Communist rejection of UN proposal | October Revolution celebrations | Communist attacks in Saigon,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2169,COMMUNITY:2169,50,NARRATIVE:50,Maoist Influence on Military Strategy,21,MAO TSE TUNG | Moscow meetings | KAO KANG | CHINESE PEOPLES POLITICAL CONSULTATIVE CONFERENCE | JAO SHUSHIH | Egyptian military maneuvers | WILLIAM GALVEZ RODRIGUEZ | LO JUI CHING,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2170,COMMUNITY:2170,50,NARRATIVE:50,Cochinchina Governance and Leadership,5,CHU TEH | Promotion of Cochinchina state | Currency advance curtailment | Election of Chinese Communist leaders | MARCEL MINGANT,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2171,COMMUNITY:2171,50,NARRATIVE:50,Political Turmoil in South Vietnam,3,DIEM REGIME [TUNG / TSE] | Riots in Saigon | Comment on Cuban Government's pressure,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2172,COMMUNITY:2172,50,NARRATIVE:50,Chinese Representation and Political Resignations,7,Request for Chinese Representation | Resignation of FVP Ministers | Sukarno's Visit to Peiping | FREE PEOPLES PARTY | VICE CHANCELLOR BLUECHER | HLA MAUNG | PEIPING [CHANCELLOR / FREE],Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2173,COMMUNITY:2173,50,NARRATIVE:50,Geopolitical Dynamics in Northeast Asia,9,MANCHURIA | SAKHALIN | TRANS SIBERIAN RAILWAY | Arrival of Chinese Communist bombers | Defensive war forecast | French Communists press government | Increase in crude oil deliveries | Military capabilities assessment,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2174,COMMUNITY:2174,50,NARRATIVE:50,Czechoslovakia-UAR Negotiation Events,5,STATE COUNCIL | PARTY CENTRAL COMMITTEE | Mao Tse-tung's meeting | Negotiation between Czechoslovakia and UAR | Resolution by State Council,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2175,COMMUNITY:2175,50,NARRATIVE:50,Yoshida Government and Policy Changes,4,YOSHIDA GOVERNMENT [TUNG / TSE] | Modification of exclusion policy | Plenary session of the Chinese Communist Party | SOVIET TRADERS,Cold War Political Dynamics and Strategies,25,This narrative explores the complex political dynamics and strategies employed by various nations during the Cold War era.
2176,COMMUNITY:2176,51,NARRATIVE:51,Political Shifts in Finnish Governance,10,Formation of a new government | AGRARIANS | SOCIAL DEMOCRATS [PAASIKIVI / GUY] | COMMUNIST FRONT PARTY | Communal elections | Resignation of Finnish cabinet | World Youth Festival | RUMANIAN AUTHORITIES,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2177,COMMUNITY:2177,51,NARRATIVE:51,Finnish Political Leadership Dynamics,10,FAGERHOLM | PRESIDENT PAASIKIVI | SIMONEN | Finnish Government Resignation | Possible cabinet formation | AGRARIAN SOCIAL DEMOCRATIC CABINET | COMMUNISTS [PAASIKIVI / SOCIAL] | AGRARIAN PARTY 8E6282D2BC,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2178,COMMUNITY:2178,51,NARRATIVE:51,Finnish Political Movements and Governance,20,SUKSELAINEN | FINNISH PEOPLES DEMOCRATIC LEAGUE SKDL | AHIDJO REGIME | EUROPEAN FREE TRADE ASSOCIATION | LEBEDEV | AMBASSADOR SESSIONS | Formation of Majority Government in Finland | Terrorism in Cameroun,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2179,COMMUNITY:2179,51,NARRATIVE:51,International Requests and Airspace Violations,5,Spain requests wheat loan | Violation of Czech airspace | AIOC [SWITZERLAND / SWEDEN] | CZECHOSLOVAK GOVERNMENT [SWITZERLAND / SWEDEN] | ECA [SWITZERLAND / SWEDEN],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2180,COMMUNITY:2180,51,NARRATIVE:51,Cold War Diplomatic Activities in Europe,12,COMMUNISTS [SWITZERLAND / SWEDEN] | MACAO | AMERICAN EMBASSY IN STOCKHOLM | KOREAN NEUTRAL COMMISSION | Ratification of Paris agreements | Amphibious training of Chinese Communist junks | Delay in Swedish-Swiss response | French assembly debates,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2181,COMMUNITY:2181,51,NARRATIVE:51,Diplomatic and Financial Tensions in Switzerland,7,AMERICAN MINISTER IN SWITZERLAND | BANQUE POPULAIRE | SWISS PARLIAMENT | EUROPEAN PAYMENTS UNION | Opposition to Blocking Funds | Swiss Parliament Session | Warnings from American Embassy,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2182,COMMUNITY:2182,51,NARRATIVE:51,U.S. Diplomatic Engagements in North Africa,11,AMERICAN MINISTER | Signing of trade agreement | TOERNGREN | Military alert in UAR | HERMANN MATERN | CURRENT SULTAN | FORMER SULTAN | Moroccan compromise proposal,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2183,COMMUNITY:2183,51,NARRATIVE:51,Geopolitical Tensions in Oil Trade,9,New police powers decree | Oil shipment from Iran | Refusal of French reforms | Request for UN session | ASIAN AFRICAN BLOC | BEY [SWITZERLAND / ROSEMARY] | MINISTRY OF STATE SECURITY | TUNISIAN PRIME MINISTER,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2184,COMMUNITY:2184,51,NARRATIVE:51,Austrian Military Procurement and Political Dynamics,7,Austrian aircraft purchase decision | Inspection of Swedish aircraft | AUSTRIAN ARMY | CHRISTIAN DEMOCRATIC DEPUTIES | COMMUNISTS [FASCISTS / SWEDEN] | FOREIGN MINISTER KREISKY | US EMBASSY IN VIENNA,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2185,COMMUNITY:2185,51,NARRATIVE:51,Kurdish Nationalism and Leadership Dynamics,5,Kurdish bid for independence | Return of Mulla Mustafa Barzani | BABA ALI | IRAQI KURDS [IRAN / JAF] | USSR [BABA / SKDL],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2186,COMMUNITY:2186,51,NARRATIVE:51,Gabonese Political Maneuvering and Response,17,LEON MBA | PAUL GONDJOUT | GUSTAVE ANGUILE | GABON | Political plot blocked | Retaliation planning | State of alert proclaimed | GUSTAVE ANGUILÉ,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2187,COMMUNITY:2187,51,NARRATIVE:51,East German Diplomatic Engagements,8,Credit discussions | Establishment of East German consulate | Trade protocol agreement | BONN FOREIGN MINISTRY [FINLAND / FAGERHOLM] | COMMUNIST PARTY OF CYPRUS | EAST GERMAN CONSULATE | FAGERHOLM GOVERNMENT | USSR [FINLAND / FAGERHOLM],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2188,COMMUNITY:2188,51,NARRATIVE:51,Finnish Caretaker Government Dynamics,4,CARETAKER GOVERNMENT | COMMUNISTS [FINLAND / CARETAKER] | Currency devaluation in Finland | USSR [FINLAND / CARETAKER],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2189,COMMUNITY:2189,51,NARRATIVE:51,Egypt Military Coup Dynamics,14,Military coup in Egypt | PRIME MINISTER ERLANDER | SOVIET AMBASSADOR TO SWEDEN | CHINESE COMMUNIST DIVISION | NORDIC ALLIANCE | SARIWON | Greek Government agrees with Turkey | Chinese Communist division receives gas masks,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2190,COMMUNITY:2190,51,NARRATIVE:51,Swedish Diplomatic Engagements with Nationalist Groups,20,SWEDEN | CHINESE NATIONALISTS [NNSC / SWITZERLAND] | Disarmament discussions | Conversation with Swedish ambassador | Negotiations with PAG | USSR [DENMARK / SWEDEN] | UNITED STATES DELEGATION | Rejection of diplomatic efforts,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2191,COMMUNITY:2191,51,NARRATIVE:51,Cold War Diplomacy in Northern Europe,9,HELSINKI | Finnish-Soviet Border Talks | Israeli Border Incident | COLONEL HAFEZ | COLONEL MUSTAFA | Commercial Talks between USSR and Finland | SAIMAA CANAL [SHIGEMITSU / LAWSON] | Trade Agreement between Yugoslavia and East Germany,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2192,COMMUNITY:2192,51,NARRATIVE:51,Finnish Political Factions in Diet Elections,4,Finnish Diet elections | COMMUNISTS [FINLAND / DIET] | FINNISH DIET [C8A3] | SOCIAL DEMOCRATS [FINLAND / DIET],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2193,COMMUNITY:2193,51,NARRATIVE:51,Political Unrest and Negotiations in Europe,7,GENOA | EFTA | Austrian Military Jet Negotiations | Castro's Scheduled Speech | Cuban Mass Rally | Finnish Negotiations | Strikes and Rioting in Italy,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2194,COMMUNITY:2194,51,NARRATIVE:51,Switzerland's Arms Policy and International Relations,12,SWITZERLAND | EGYPTIAN MINISTER | Pressure on Switzerland | Switzerland stops arms shipments | Temporary lifting of arms ban | Austrian Government's fear of Polish retaliation | Copper delivery | Discussion of MEDO,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2195,COMMUNITY:2195,51,NARRATIVE:51,Finnish Economic and Political Dynamics,14,FINLAND | FINNISH DIET [TUNG / TSE] | Local Communist agitation in Finland | EUROPEAN FREE TRADE ASSOCIATION [Organization] | Potential trade reduction | HETEMAKI | LITTLE FREE TRADE AREA | MIG 15 [RUMANIA / CZECHOSLOVAKIA],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2196,COMMUNITY:2196,51,NARRATIVE:51,Cold War Egypt Dynamics 1,6,Egypt's action to oust Bizri | Mikoyan's statement on economic growth | FRENCH FOREIGN MINISTRY [MONDE / MOCH] | LE MONDE [MOCH / MIKOYAN] | MOCH [MONDE / MIKOYAN] | USSR [MONDE / MOCH],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2197,COMMUNITY:2197,51,NARRATIVE:51,Karelian Territorial Disputes and Military Dynamics,5,KARELIAN AREA | USSR [PORKKALA / KARELIAN] | Chinese military purchases | Finland's request for territory | French Socialist proposal,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2198,COMMUNITY:2198,51,NARRATIVE:51,Karelo-Finnish Republic's Historical Context,5,Downgrading of Karelo-Finnish Republic | Visit to Finland | KARELO FINNISH REPUBLIC | PEIPING [KARELO / FINLAND] | USSR [KARELO / FINLAND],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2199,COMMUNITY:2199,51,NARRATIVE:51,Kekkonen's Government and Political Dynamics,9,KEKKONEN | Resignation of Kekkonen's government | KLEEMOLA | USSR [SWEDEN / FINLAND] | Execution of M. D. Bagirov | Finnish proposal for border rectification | Wehner's approach to USSR | State Visit,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2200,COMMUNITY:2200,51,NARRATIVE:51,European Economic Cooperation and Political Dynamics,12,ORGANIZATION FOR EUROPEAN ECONOMIC COOPERATION | Finland joining European Payments Union | Dismissal of national security police chief | Foreign policy debate in National Assembly | Opposition to Syrian-Egyptian union | West German-Soviet trade talks | SYRIAN CHIEF OF STAFF BIZRI | PEDRO ESTRADA,Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2201,COMMUNITY:2201,51,NARRATIVE:51,Post-War British Political Developments,5,PRIME MINISTER ATTLEE | Announcement of British general election | Approval of steel scrap agreement | US-UK talks | USSR [FINLAND / PLASTIRAS],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2202,COMMUNITY:2202,51,NARRATIVE:51,Cold War Diplomacy and Treaties,6,Nehru's statements on US | Paasikivi's upcoming talks in Moscow | SINO SOVIET BLOC [TREATY / PAASIKIVI] | TREATY OF FRIENDSHIP AND MUTUAL ASSISTANCE | TREATY OF PARIS | USSR [TREATY / PAASIKIVI],Geopolitical Dynamics in Northern Europe and Beyond,27,This narrative explores the complex interplay of political movements and diplomatic engagements across Northern Europe and related regions.
2203,COMMUNITY:2203,52,NARRATIVE:52,Diplomatic Engagements in the Middle East,15,COURT MINISTER ALA | AMBASSADOR BURGESS | Baghdad Pact Council meeting | NATO political advisers' committee meeting | Negotiation of Iranian-Soviet Nonaggression Pact | Padang meetings | Shah's Decision on Treaty | US AMBASSADOR WAILES,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2204,COMMUNITY:2204,52,NARRATIVE:52,Labor Unrest in Dutch Territories,9,NETHERLANDS GOVERNMENT | Workers' strike at Lago refinery | LAGO REFINERY [CURACAO / JERSEY] | SHAPE maneuvers | COMMUNIST PARTY OF THE NETHERLANDS | Netherlands Defense Program Commitment | SHAPE [NETHERLANDS / DUTCH] | Protest to American authorities,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2205,COMMUNITY:2205,52,NARRATIVE:52,Diplomatic Insights on European Affairs,7,AMBASSADOR ANDERSON | ITALIAN GOVERNMENT [EXPERT / BERIA] | WEST GERMAN EXPERT | Belief about Egypt's interest in Sudan | Conjecture on Soviet doctors conspiracy | Negotiations for airbase rights in Denmark | Request for Italian troops in Trieste,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2206,COMMUNITY:2206,52,NARRATIVE:52,Middle East Diplomatic Initiatives,10,AMBASSADOR PERKINS | Development plan for Middle East | Peace treaty talks | NATO discussions | BELGIAN REPRESENTATIVES | GERMAN REPRESENTATIVES | ITALIAN REPRESENTATIVES | BONN [REPRESENTATIVES / PERKINS],International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2207,COMMUNITY:2207,52,NARRATIVE:52,NATO and International Security Dynamics,15,NATO [64EA] | STARKENBORGH | AMERICAN EMBASSY IN COPENHAGEN | USSR [ECUADOR / BRITAIN] [234F] | NORWEGIAN FOREIGN OFFICE | London Conference | NATO air base manning discussion | Promise of Aid to Egypt,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2208,COMMUNITY:2208,52,NARRATIVE:52,Canadian Cabinet's Diplomatic Decisions,15,CANADIAN CABINET | Rejection of NATO request by Canadian Cabinet | UNITED STATES SPECIAL REPRESENTATIVE IN EUROPE | PEARSON | MINISTER OF FINANCE | Clash between Chinese Nationalist forces and Chinese Communists | Return of Iranian insurgents to Tehran | EGYPTIAN GOVERNMENT [INSURGENTS / CANADIAN],International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2209,COMMUNITY:2209,52,NARRATIVE:52,Diplomatic Engagements in Austria,5,AUSTRIAN MINISTRY OF TRADE | AMERICAN EMBASSY IN VIENNA [PRIVATE / DENMARK] | Halting of shipments | Norway's hope for alliance | NORWEGIAN PRIME MINISTERS PRIVATE SECRETARY,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2210,COMMUNITY:2210,52,NARRATIVE:52,Cold War Military Alliances and Meetings,18,NATO [CANADA / CASTRO] | WARSAW PACT [KHRUSHCHEV / PEIPING] | SINO SOVIET BLOC COMMUNIST PARTIES | Communist Meeting in Moscow | NATO ministerial meeting | Publication of Communique | AMERICAN OBSERVERS | Bilateral meeting on disarmament,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2211,COMMUNITY:2211,52,NARRATIVE:52,NATO and Trade Negotiations in Lahr,6,NATO meeting | Trade and repatriation agreement talks | ATLANTIC REFINING COMPANY | LAHR | PRIME MINISTER DREES | USSR [REFINING / LAHR],International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2212,COMMUNITY:2212,52,NARRATIVE:52,Cold War Maritime Operations,6,HANSEN | Delivery of tanker | Note delivery | BATTLE ACT | USSR [DENMARK / COE] | Kennan's speech on neutral belt,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2213,COMMUNITY:2213,52,NARRATIVE:52,Cochabamba Political and Social Dynamics,10,Clashes in Cochabamba | Danish Parliamentary Elections | COCHABAMBA | Commercial mission to Europe | COMIBOL | SENATOR MARIO TORRES | SOCIAL DEMOCRATS [LARSEN / DENMARK] | BOLIVIAN GOVERNMENT [DENMARK / COCHABAMBA],International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2214,COMMUNITY:2214,52,NARRATIVE:52,NATO Council and Defense Leadership,5,BRITISH DEPUTY | FRENCH DEFENSE MINISTER BIDAULT | German parliamentary debates | NATO Council Deputies meeting | NATO Council Meeting,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2215,COMMUNITY:2215,52,NARRATIVE:52,Burmese Military and Political Dynamics,6,BURMESE ARMED FORCES | KAISEN | SOCIALIST PARTY [KAISEN / ADENAUER] | Controversy over 1953 budget | Saar solution negotiation | Socialist party conference,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2216,COMMUNITY:2216,52,NARRATIVE:52,Discussions on European Security and Cooperation,7,Conversation with SACEUR | Talks on Suez question | WEU meeting | COMMON MARKET [STRIP / GAZA] | EURAFRICA | EURATOM [STRIP / GAZA] | WEU,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
2217,COMMUNITY:2217,52,NARRATIVE:52,Communist Influence in East Asia,2,COMMUNIST FAR EAST | Recognition of Chinese Communist Regime,International Diplomatic and Security Coordination,25,This narrative explores the complex web of international diplomacy and security alliances during the Cold War and beyond.
